Source,Target,Type
0.0.3.251,1.25.1.0,Directed
0.0.3.251,1.25.1.0,Directed
0.0.3.252,1.226.0.0,Directed
0.0.3.252,1.226.0.0,Directed
0.0.3.253,1.49.1.0,Directed
0.0.3.253,1.49.1.0,Directed
0.0.3.254,1.7.1.0,Directed
0.0.3.254,1.7.1.0,Directed
0.0.3.255,1.209.0.0,Directed
0.0.3.255,1.209.0.0,Directed
0.0.3.26,1.207.0.0,Directed
0.0.3.26,1.207.0.0,Directed
0.0.3.27,1.43.1.0,Directed
0.0.3.27,1.43.1.0,Directed
0.0.3.28,1.5.1.0,Directed
0.0.3.28,1.5.1.0,Directed
0.0.3.29,1.206.0.0,Directed
0.0.3.29,1.206.0.0,Directed
0.0.3.3,1.227.0.0,Directed
0.0.3.3,1.227.0.0,Directed
0.0.3.30,1.201.0.0,Directed
0.0.3.30,1.201.0.0,Directed
0.0.3.32,1.208.0.0,Directed
0.0.3.32,1.208.0.0,Directed
0.0.3.33,1.226.0.0,Directed
0.0.3.33,1.226.0.0,Directed
0.0.3.34,1.209.0.0,Directed
0.0.3.34,1.209.0.0,Directed
0.0.3.35,1.26.1.0,Directed
0.0.3.35,1.26.1.0,Directed
0.0.3.36,1.227.0.0,Directed
0.0.3.36,1.227.0.0,Directed
0.0.3.37,1.191.0.0,Directed
0.0.3.37,1.191.0.0,Directed
0.0.3.38,1.8.1.0,Directed
0.0.3.38,1.8.1.0,Directed
0.0.3.39,1.27.1.0,Directed
0.0.3.39,1.27.1.0,Directed
0.0.3.4,1.202.0.0,Directed
0.0.3.4,1.202.0.0,Directed
0.0.3.40,1.46.1.0,Directed
0.0.3.40,1.46.1.0,Directed
0.0.3.41,1.246.0.0,Directed
0.0.3.41,1.246.0.0,Directed
0.0.3.42,1.192.0.0,Directed
0.0.3.42,1.192.0.0,Directed
0.0.3.43,1.47.1.0,Directed
0.0.3.43,1.47.1.0,Directed
0.0.3.44,1.247.0.0,Directed
0.0.3.44,1.247.0.0,Directed
0.0.3.45,1.210.0.0,Directed
0.0.3.45,1.210.0.0,Directed
0.0.3.46,1.48.1.0,Directed
0.0.3.46,1.48.1.0,Directed
0.0.3.47,1.10.1.0,Directed
0.0.3.47,1.10.1.0,Directed
0.0.3.48,1.212.0.0,Directed
0.0.3.48,1.212.0.0,Directed
0.0.3.49,1.234.0.0,Directed
0.0.3.49,1.234.0.0,Directed
0.0.3.5,1.19.1.0,Directed
0.0.3.5,1.19.1.0,Directed
0.0.3.50,1.29.1.0,Directed
0.0.3.50,1.29.1.0,Directed
0.0.3.51,1.35.1.0,Directed
0.0.3.51,1.35.1.0,Directed
0.0.3.52,1.2.1.0,Directed
0.0.3.52,1.2.1.0,Directed
0.0.3.53,1.211.0.0,Directed
0.0.3.53,1.211.0.0,Directed
0.0.3.54,1.11.1.0,Directed
0.0.3.54,1.11.1.0,Directed
0.0.3.55,1.249.0.0,Directed
0.0.3.55,1.249.0.0,Directed
0.0.3.57,1.7.1.0,Directed
0.0.3.57,1.7.1.0,Directed
0.0.3.58,1.228.0.0,Directed
0.0.3.58,1.228.0.0,Directed
0.0.3.59,1.50.1.0,Directed
0.0.3.59,1.50.1.0,Directed
0.0.3.6,1.237.0.0,Directed
0.0.3.6,1.237.0.0,Directed
0.0.3.60,1.3.1.0,Directed
0.0.3.60,1.3.1.0,Directed
0.0.3.61,1.247.0.0,Directed
0.0.3.61,1.247.0.0,Directed
0.0.3.62,1.246.0.0,Directed
0.0.3.62,1.246.0.0,Directed
0.0.3.63,1.244.0.0,Directed
0.0.3.63,1.244.0.0,Directed
0.0.3.64,1.12.1.0,Directed
0.0.3.64,1.12.1.0,Directed
0.0.3.65,1.253.0.0,Directed
0.0.3.65,1.253.0.0,Directed
0.0.3.66,1.31.1.0,Directed
0.0.3.66,1.31.1.0,Directed
0.0.3.67,1.51.1.0,Directed
0.0.3.67,1.51.1.0,Directed
0.0.3.68,1.38.1.0,Directed
0.0.3.68,1.38.1.0,Directed
0.0.3.69,1.251.0.0,Directed
0.0.3.69,1.251.0.0,Directed
0.0.3.7,1.250.0.0,Directed
0.0.3.7,1.250.0.0,Directed
0.0.3.70,1.232.0.0,Directed
0.0.3.70,1.232.0.0,Directed
0.0.3.71,1.32.1.0,Directed
0.0.3.71,1.32.1.0,Directed
0.0.3.72,1.215.0.0,Directed
0.0.3.72,1.215.0.0,Directed
0.0.3.73,1.52.1.0,Directed
0.0.3.73,1.52.1.0,Directed
0.0.3.74,1.213.0.0,Directed
0.0.3.74,1.213.0.0,Directed
0.0.3.75,1.249.0.0,Directed
0.0.3.75,1.249.0.0,Directed
0.0.3.76,1.233.0.0,Directed
0.0.3.76,1.233.0.0,Directed
0.0.3.77,1.26.1.0,Directed
0.0.3.77,1.26.1.0,Directed
0.0.3.78,1.46.1.0,Directed
0.0.3.78,1.46.1.0,Directed
0.0.3.79,1.234.0.0,Directed
0.0.3.79,1.234.0.0,Directed
0.0.3.8,1.0.1.0,Directed
0.0.3.8,1.0.1.0,Directed
0.0.3.80,1.217.0.0,Directed
0.0.3.80,1.217.0.0,Directed
0.0.3.81,1.198.0.0,Directed
0.0.3.81,1.198.0.0,Directed
0.0.3.82,1.15.1.0,Directed
0.0.3.82,1.15.1.0,Directed
0.0.3.83,1.253.0.0,Directed
0.0.3.83,1.253.0.0,Directed
0.0.3.84,1.235.0.0,Directed
0.0.3.84,1.235.0.0,Directed
0.0.3.85,1.54.1.0,Directed
0.0.3.85,1.54.1.0,Directed
0.0.3.86,1.199.0.0,Directed
0.0.3.86,1.199.0.0,Directed
0.0.3.87,1.33.1.0,Directed
0.0.3.87,1.33.1.0,Directed
0.0.3.88,1.200.0.0,Directed
0.0.3.88,1.200.0.0,Directed
0.0.3.89,1.55.1.0,Directed
0.0.3.89,1.55.1.0,Directed
0.0.3.9,1.221.0.0,Directed
0.0.3.9,1.221.0.0,Directed
0.0.3.90,1.236.0.0,Directed
0.0.3.90,1.236.0.0,Directed
0.0.3.91,1.36.1.0,Directed
0.0.3.91,1.36.1.0,Directed
0.0.3.92,1.15.1.0,Directed
0.0.3.92,1.15.1.0,Directed
0.0.3.93,1.255.0.0,Directed
0.0.3.93,1.255.0.0,Directed
0.0.3.94,1.219.0.0,Directed
0.0.3.94,1.219.0.0,Directed
0.0.3.95,1.56.1.0,Directed
0.0.3.95,1.56.1.0,Directed
0.0.3.96,1.37.1.0,Directed
0.0.3.96,1.37.1.0,Directed
0.0.3.97,1.230.0.0,Directed
0.0.3.97,1.230.0.0,Directed
0.0.3.98,1.202.0.0,Directed
0.0.3.98,1.202.0.0,Directed
0.0.3.99,1.38.1.0,Directed
0.0.3.99,1.38.1.0,Directed
0.0.31.180,1.67.0.0,Directed
0.0.37.138,1.217.81.40,Directed
0.0.37.138,1.217.81.40,Directed
0.0.37.138,1.217.81.40,Directed
0.0.37.138,1.217.81.40,Directed
0.0.37.138,1.217.81.40,Directed
0.0.37.194,1.23.1.0,Directed
0.0.37.194,1.23.1.0,Directed
0.0.4.0,1.45.1.0,Directed
0.0.4.0,1.45.1.0,Directed
0.0.4.1,1.26.1.0,Directed
0.0.4.1,1.26.1.0,Directed
0.0.4.10,1.31.1.0,Directed
0.0.4.10,1.31.1.0,Directed
0.0.4.100,1.61.1.0,Directed
0.0.4.100,1.61.1.0,Directed
0.0.4.101,1.80.1.0,Directed
0.0.4.101,1.80.1.0,Directed
0.0.4.102,1.78.1.0,Directed
0.0.4.102,1.78.1.0,Directed
0.0.4.103,1.79.1.0,Directed
0.0.4.103,1.79.1.0,Directed
0.0.4.104,1.224.0.0,Directed
0.0.4.104,1.224.0.0,Directed
0.0.4.105,1.62.1.0,Directed
0.0.4.105,1.62.1.0,Directed
0.0.4.106,1.43.1.0,Directed
0.0.4.106,1.43.1.0,Directed
0.0.4.107,1.24.1.0,Directed
0.0.4.107,1.24.1.0,Directed
0.0.4.108,1.81.1.0,Directed
0.0.4.108,1.81.1.0,Directed
0.0.4.109,1.243.0.0,Directed
0.0.4.109,1.243.0.0,Directed
0.0.4.11,1.27.1.0,Directed
0.0.4.11,1.27.1.0,Directed
0.0.4.110,1.225.0.0,Directed
0.0.4.110,1.225.0.0,Directed
0.0.4.111,1.5.1.0,Directed
0.0.4.111,1.5.1.0,Directed
0.0.4.112,1.63.1.0,Directed
0.0.4.112,1.63.1.0,Directed
0.0.4.113,1.34.1.0,Directed
0.0.4.113,1.34.1.0,Directed
0.0.4.114,1.208.0.0,Directed
0.0.4.114,1.208.0.0,Directed
0.0.4.115,1.82.1.0,Directed
0.0.4.115,1.82.1.0,Directed
0.0.4.116,1.80.1.0,Directed
0.0.4.116,1.80.1.0,Directed
0.0.4.117,1.25.1.0,Directed
0.0.4.117,1.25.1.0,Directed
0.0.4.118,1.226.0.0,Directed
0.0.4.118,1.226.0.0,Directed
0.0.4.119,1.83.1.0,Directed
0.0.4.119,1.83.1.0,Directed
0.0.4.12,1.211.0.0,Directed
0.0.4.12,1.211.0.0,Directed
0.0.4.120,1.209.0.0,Directed
0.0.4.120,1.209.0.0,Directed
0.0.4.121,1.65.1.0,Directed
0.0.4.121,1.65.1.0,Directed
0.0.4.122,1.191.0.0,Directed
0.0.4.122,1.191.0.0,Directed
0.0.4.123,1.46.1.0,Directed
0.0.4.123,1.46.1.0,Directed
0.0.4.124,1.84.1.0,Directed
0.0.4.124,1.84.1.0,Directed
0.0.4.125,1.210.0.0,Directed
0.0.4.125,1.210.0.0,Directed
0.0.4.126,1.27.1.0,Directed
0.0.4.126,1.27.1.0,Directed
0.0.4.127,1.51.1.0,Directed
0.0.4.127,1.51.1.0,Directed
0.0.4.128,1.66.1.0,Directed
0.0.4.128,1.66.1.0,Directed
0.0.4.129,1.192.0.0,Directed
0.0.4.129,1.192.0.0,Directed
0.0.4.13,1.85.1.0,Directed
0.0.4.13,1.85.1.0,Directed
0.0.4.130,1.244.0.0,Directed
0.0.4.130,1.244.0.0,Directed
0.0.4.131,1.71.1.0,Directed
0.0.4.131,1.71.1.0,Directed
0.0.4.132,1.48.1.0,Directed
0.0.4.132,1.48.1.0,Directed
0.0.4.133,1.10.1.0,Directed
0.0.4.133,1.10.1.0,Directed
0.0.4.134,1.29.1.0,Directed
0.0.4.134,1.29.1.0,Directed
0.0.4.135,1.248.0.0,Directed
0.0.4.135,1.248.0.0,Directed
0.0.4.136,1.230.0.0,Directed
0.0.4.136,1.230.0.0,Directed
0.0.4.137,1.87.1.0,Directed
0.0.4.137,1.87.1.0,Directed
0.0.4.138,1.86.1.0,Directed
0.0.4.138,1.86.1.0,Directed
0.0.4.139,1.11.1.0,Directed
0.0.4.139,1.11.1.0,Directed
0.0.4.14,1.47.1.0,Directed
0.0.4.14,1.47.1.0,Directed
0.0.4.140,1.79.1.0,Directed
0.0.4.140,1.79.1.0,Directed
0.0.4.141,1.213.0.0,Directed
0.0.4.141,1.213.0.0,Directed
0.0.4.142,1.68.1.0,Directed
0.0.4.142,1.68.1.0,Directed
0.0.4.143,1.47.1.0,Directed
0.0.4.143,1.47.1.0,Directed
0.0.4.144,1.30.1.0,Directed
0.0.4.144,1.30.1.0,Directed
0.0.4.145,1.88.1.0,Directed
0.0.4.145,1.88.1.0,Directed
0.0.4.146,1.72.1.0,Directed
0.0.4.146,1.72.1.0,Directed
0.0.4.147,1.231.0.0,Directed
0.0.4.147,1.231.0.0,Directed
0.0.4.148,1.50.1.0,Directed
0.0.4.148,1.50.1.0,Directed
0.0.4.149,1.88.1.0,Directed
0.0.4.149,1.88.1.0,Directed
0.0.4.15,1.38.1.0,Directed
0.0.4.15,1.38.1.0,Directed
0.0.4.150,1.12.1.0,Directed
0.0.4.150,1.12.1.0,Directed
0.0.4.151,1.31.1.0,Directed
0.0.4.151,1.31.1.0,Directed
0.0.4.152,1.215.0.0,Directed
0.0.4.152,1.215.0.0,Directed
0.0.4.153,1.51.1.0,Directed
0.0.4.153,1.51.1.0,Directed
0.0.4.154,1.74.1.0,Directed
0.0.4.154,1.74.1.0,Directed
0.0.4.155,1.45.1.0,Directed
0.0.4.155,1.45.1.0,Directed
0.0.4.156,1.214.0.0,Directed
0.0.4.156,1.214.0.0,Directed
0.0.4.157,1.13.1.0,Directed
0.0.4.157,1.13.1.0,Directed
0.0.4.158,1.251.0.0,Directed
0.0.4.158,1.251.0.0,Directed
0.0.4.159,1.70.1.0,Directed
0.0.4.159,1.70.1.0,Directed
0.0.4.16,1.28.1.0,Directed
0.0.4.16,1.28.1.0,Directed
0.0.4.160,1.32.1.0,Directed
0.0.4.160,1.32.1.0,Directed
0.0.4.161,1.49.1.0,Directed
0.0.4.161,1.49.1.0,Directed
0.0.4.162,1.216.0.0,Directed
0.0.4.162,1.216.0.0,Directed
0.0.4.163,1.33.1.0,Directed
0.0.4.163,1.33.1.0,Directed
0.0.4.164,1.53.1.0,Directed
0.0.4.164,1.53.1.0,Directed
0.0.4.165,1.15.1.0,Directed
0.0.4.165,1.15.1.0,Directed
0.0.4.166,1.253.0.0,Directed
0.0.4.166,1.253.0.0,Directed
0.0.4.167,1.198.0.0,Directed
0.0.4.167,1.198.0.0,Directed
0.0.4.168,1.235.0.0,Directed
0.0.4.168,1.235.0.0,Directed
0.0.4.169,1.54.1.0,Directed
0.0.4.169,1.54.1.0,Directed
0.0.4.17,1.9.1.0,Directed
0.0.4.17,1.9.1.0,Directed
0.0.4.170,1.35.1.0,Directed
0.0.4.170,1.35.1.0,Directed
0.0.4.171,1.236.0.0,Directed
0.0.4.171,1.236.0.0,Directed
0.0.4.172,1.58.1.0,Directed
0.0.4.172,1.58.1.0,Directed
0.0.4.173,1.200.0.0,Directed
0.0.4.173,1.200.0.0,Directed
0.0.4.174,1.36.1.0,Directed
0.0.4.174,1.36.1.0,Directed
0.0.4.175,1.217.0.0,Directed
0.0.4.175,1.217.0.0,Directed
0.0.4.176,1.219.0.0,Directed
0.0.4.176,1.219.0.0,Directed
0.0.4.177,1.74.1.0,Directed
0.0.4.177,1.74.1.0,Directed
0.0.4.178,1.255.0.0,Directed
0.0.4.178,1.255.0.0,Directed
0.0.4.179,1.56.1.0,Directed
0.0.4.179,1.56.1.0,Directed
0.0.4.18,1.247.0.0,Directed
0.0.4.18,1.247.0.0,Directed
0.0.4.180,1.201.0.0,Directed
0.0.4.180,1.201.0.0,Directed
0.0.4.181,1.58.1.0,Directed
0.0.4.181,1.58.1.0,Directed
0.0.4.182,1.202.0.0,Directed
0.0.4.182,1.202.0.0,Directed
0.0.4.183,1.37.1.0,Directed
0.0.4.183,1.37.1.0,Directed
0.0.4.184,1.88.1.0,Directed
0.0.4.184,1.88.1.0,Directed
0.0.4.185,1.38.1.0,Directed
0.0.4.185,1.38.1.0,Directed
0.0.4.186,1.238.0.0,Directed
0.0.4.186,1.238.0.0,Directed
0.0.4.187,1.19.1.0,Directed
0.0.4.187,1.19.1.0,Directed
0.0.4.188,1.237.0.0,Directed
0.0.4.188,1.237.0.0,Directed
0.0.4.189,1.55.1.0,Directed
0.0.4.189,1.55.1.0,Directed
0.0.4.19,1.48.1.0,Directed
0.0.4.19,1.48.1.0,Directed
0.0.4.190,1.0.1.0,Directed
0.0.4.190,1.0.1.0,Directed
0.0.4.191,1.17.1.0,Directed
0.0.4.191,1.17.1.0,Directed
0.0.4.192,1.1.1.0,Directed
0.0.4.192,1.1.1.0,Directed
0.0.4.193,1.77.1.0,Directed
0.0.4.193,1.77.1.0,Directed
0.0.4.194,1.20.1.0,Directed
0.0.4.194,1.20.1.0,Directed
0.0.4.195,1.239.0.0,Directed
0.0.4.195,1.239.0.0,Directed
0.0.4.196,1.59.1.0,Directed
0.0.4.196,1.59.1.0,Directed
0.0.4.197,1.39.1.0,Directed
0.0.4.197,1.39.1.0,Directed
0.0.4.198,1.58.1.0,Directed
0.0.4.198,1.58.1.0,Directed
0.0.4.199,1.240.0.0,Directed
0.0.4.199,1.240.0.0,Directed
0.0.4.2,1.245.0.0,Directed
0.0.4.2,1.245.0.0,Directed
0.0.4.20,1.86.1.0,Directed
0.0.4.20,1.86.1.0,Directed
0.0.4.200,1.204.0.0,Directed
0.0.4.200,1.204.0.0,Directed
0.0.4.201,1.83.1.0,Directed
0.0.4.201,1.83.1.0,Directed
0.0.4.202,1.21.1.0,Directed
0.0.4.202,1.21.1.0,Directed
0.0.4.203,1.3.1.0,Directed
0.0.4.203,1.3.1.0,Directed
0.0.4.204,1.41.1.0,Directed
0.0.4.204,1.41.1.0,Directed
0.0.4.205,1.241.0.0,Directed
0.0.4.205,1.241.0.0,Directed
0.0.4.206,1.223.0.0,Directed
0.0.4.206,1.223.0.0,Directed
0.0.4.207,1.22.1.0,Directed
0.0.4.207,1.22.1.0,Directed
0.0.4.208,1.4.1.0,Directed
0.0.4.208,1.4.1.0,Directed
0.0.4.209,1.61.1.0,Directed
0.0.4.209,1.61.1.0,Directed
0.0.4.21,1.29.1.0,Directed
0.0.4.21,1.29.1.0,Directed
0.0.4.210,1.42.1.0,Directed
0.0.4.210,1.42.1.0,Directed
0.0.4.211,1.23.1.0,Directed
0.0.4.211,1.23.1.0,Directed
0.0.4.212,1.24.1.0,Directed
0.0.4.212,1.24.1.0,Directed
0.0.4.213,1.206.0.0,Directed
0.0.4.213,1.206.0.0,Directed
0.0.4.214,1.205.0.0,Directed
0.0.4.214,1.205.0.0,Directed
0.0.4.215,1.5.1.0,Directed
0.0.4.215,1.5.1.0,Directed
0.0.4.216,1.62.1.0,Directed
0.0.4.216,1.62.1.0,Directed
0.0.4.217,1.81.1.0,Directed
0.0.4.217,1.81.1.0,Directed
0.0.4.218,1.225.0.0,Directed
0.0.4.218,1.225.0.0,Directed
0.0.4.219,1.24.1.0,Directed
0.0.4.219,1.24.1.0,Directed
0.0.4.22,1.67.1.0,Directed
0.0.4.22,1.67.1.0,Directed
0.0.4.220,1.207.0.0,Directed
0.0.4.220,1.207.0.0,Directed
0.0.4.221,1.43.1.0,Directed
0.0.4.221,1.43.1.0,Directed
0.0.4.222,1.243.0.0,Directed
0.0.4.222,1.243.0.0,Directed
0.0.4.223,1.6.1.0,Directed
0.0.4.223,1.6.1.0,Directed
0.0.4.224,1.244.0.0,Directed
0.0.4.224,1.244.0.0,Directed
0.0.4.225,1.45.1.0,Directed
0.0.4.225,1.45.1.0,Directed
0.0.4.226,1.209.0.0,Directed
0.0.4.226,1.209.0.0,Directed
0.0.4.227,1.83.1.0,Directed
0.0.4.227,1.83.1.0,Directed
0.0.4.228,1.68.1.0,Directed
0.0.4.228,1.68.1.0,Directed
0.0.4.229,1.26.1.0,Directed
0.0.4.229,1.26.1.0,Directed
0.0.4.23,1.87.1.0,Directed
0.0.4.23,1.87.1.0,Directed
0.0.4.230,1.210.0.0,Directed
0.0.4.230,1.210.0.0,Directed
0.0.4.231,1.211.0.0,Directed
0.0.4.231,1.211.0.0,Directed
0.0.4.232,1.82.1.0,Directed
0.0.4.232,1.82.1.0,Directed
0.0.4.233,1.27.1.0,Directed
0.0.4.233,1.27.1.0,Directed
0.0.4.234,1.85.1.0,Directed
0.0.4.234,1.85.1.0,Directed
0.0.4.235,1.81.1.0,Directed
0.0.4.235,1.81.1.0,Directed
0.0.4.236,1.47.1.0,Directed
0.0.4.236,1.47.1.0,Directed
0.0.4.237,1.28.1.0,Directed
0.0.4.237,1.28.1.0,Directed
0.0.4.238,1.229.0.0,Directed
0.0.4.238,1.229.0.0,Directed
0.0.4.239,1.212.0.0,Directed
0.0.4.239,1.212.0.0,Directed
0.0.4.24,1.49.1.0,Directed
0.0.4.24,1.49.1.0,Directed
0.0.4.240,1.86.1.0,Directed
0.0.4.240,1.86.1.0,Directed
0.0.4.241,1.48.1.0,Directed
0.0.4.241,1.48.1.0,Directed
0.0.4.242,1.248.0.0,Directed
0.0.4.242,1.248.0.0,Directed
0.0.4.243,1.10.1.0,Directed
0.0.4.243,1.10.1.0,Directed
0.0.4.244,1.87.1.0,Directed
0.0.4.244,1.23.0.0,Directed
0.0.4.244,1.87.1.0,Directed
0.0.4.244,1.23.0.0,Directed
0.0.4.245,1.73.1.0,Directed
0.0.4.245,1.73.1.0,Directed
0.0.4.246,1.11.1.0,Directed
0.0.4.246,1.11.1.0,Directed
0.0.4.247,1.30.1.0,Directed
0.0.4.247,1.30.1.0,Directed
0.0.4.248,1.86.1.0,Directed
0.0.4.248,1.86.1.0,Directed
0.0.4.249,1.88.1.0,Directed
0.0.4.249,1.88.1.0,Directed
0.0.4.25,1.213.0.0,Directed
0.0.4.25,1.213.0.0,Directed
0.0.4.250,1.213.0.0,Directed
0.0.4.250,1.213.0.0,Directed
0.0.4.251,1.249.0.0,Directed
0.0.4.251,1.249.0.0,Directed
0.0.4.252,1.50.1.0,Directed
0.0.4.252,1.50.1.0,Directed
0.0.4.253,1.214.0.0,Directed
0.0.4.253,1.214.0.0,Directed
0.0.4.254,1.12.1.0,Directed
0.0.4.254,1.12.1.0,Directed
0.0.4.255,1.250.0.0,Directed
0.0.4.255,1.250.0.0,Directed
0.0.4.26,1.11.1.0,Directed
0.0.4.26,1.11.1.0,Directed
0.0.4.27,1.231.0.0,Directed
0.0.4.27,1.231.0.0,Directed
0.0.4.28,1.68.1.0,Directed
0.0.4.28,1.68.1.0,Directed
0.0.4.29,1.88.1.0,Directed
0.0.4.29,1.88.1.0,Directed
0.0.4.3,1.83.1.0,Directed
0.0.4.3,1.83.1.0,Directed
0.0.4.30,1.67.1.0,Directed
0.0.4.30,1.67.1.0,Directed
0.0.4.31,1.61.1.0,Directed
0.0.4.31,1.61.1.0,Directed
0.0.4.32,1.248.0.0,Directed
0.0.4.32,1.248.0.0,Directed
0.0.4.33,1.68.1.0,Directed
0.0.4.33,1.68.1.0,Directed
0.0.4.34,1.214.0.0,Directed
0.0.4.34,1.214.0.0,Directed
0.0.4.35,1.30.1.0,Directed
0.0.4.35,1.30.1.0,Directed
0.0.4.36,1.62.1.0,Directed
0.0.4.36,1.62.1.0,Directed
0.0.4.37,1.31.1.0,Directed
0.0.4.37,1.31.1.0,Directed
0.0.4.38,1.232.0.0,Directed
0.0.4.38,1.232.0.0,Directed
0.0.4.39,1.12.1.0,Directed
0.0.4.39,1.12.1.0,Directed
0.0.4.4,1.64.1.0,Directed
0.0.4.4,1.64.1.0,Directed
0.0.4.40,1.51.1.0,Directed
0.0.4.40,1.51.1.0,Directed
0.0.4.41,1.250.0.0,Directed
0.0.4.41,1.250.0.0,Directed
0.0.4.42,1.69.1.0,Directed
0.0.4.42,1.69.1.0,Directed
0.0.4.43,1.251.0.0,Directed
0.0.4.43,1.251.0.0,Directed
0.0.4.44,1.70.1.0,Directed
0.0.4.44,1.70.1.0,Directed
0.0.4.45,1.52.1.0,Directed
0.0.4.45,1.52.1.0,Directed
0.0.4.46,1.233.0.0,Directed
0.0.4.46,1.233.0.0,Directed
0.0.4.47,1.240.0.0,Directed
0.0.4.47,1.240.0.0,Directed
0.0.4.48,1.71.1.0,Directed
0.0.4.48,1.71.1.0,Directed
0.0.4.49,1.234.0.0,Directed
0.0.4.49,1.234.0.0,Directed
0.0.4.5,1.65.1.0,Directed
0.0.4.5,1.65.1.0,Directed
0.0.4.50,1.33.1.0,Directed
0.0.4.50,1.33.1.0,Directed
0.0.4.51,1.216.0.0,Directed
0.0.4.51,1.216.0.0,Directed
0.0.4.52,1.32.1.0,Directed
0.0.4.52,1.32.1.0,Directed
0.0.4.53,1.217.0.0,Directed
0.0.4.53,1.217.0.0,Directed
0.0.4.54,1.53.1.0,Directed
0.0.4.54,1.53.1.0,Directed
0.0.4.55,1.253.0.0,Directed
0.0.4.55,1.253.0.0,Directed
0.0.4.56,1.85.1.0,Directed
0.0.4.56,1.85.1.0,Directed
0.0.4.57,1.199.0.0,Directed
0.0.4.57,1.199.0.0,Directed
0.0.4.58,1.218.0.0,Directed
0.0.4.58,1.218.0.0,Directed
0.0.4.59,1.17.1.0,Directed
0.0.4.59,1.17.1.0,Directed
0.0.4.6,1.6.1.0,Directed
0.0.4.6,1.6.1.0,Directed
0.0.4.60,1.73.1.0,Directed
0.0.4.60,1.73.1.0,Directed
0.0.4.61,1.254.0.0,Directed
0.0.4.61,1.254.0.0,Directed
0.0.4.62,1.219.0.0,Directed
0.0.4.62,1.219.0.0,Directed
0.0.4.63,1.74.1.0,Directed
0.0.4.63,1.74.1.0,Directed
0.0.4.64,1.17.1.0,Directed
0.0.4.64,1.17.1.0,Directed
0.0.4.65,1.236.0.0,Directed
0.0.4.65,1.236.0.0,Directed
0.0.4.66,1.255.0.0,Directed
0.0.4.66,1.255.0.0,Directed
0.0.4.67,1.56.1.0,Directed
0.0.4.67,1.56.1.0,Directed
0.0.4.68,1.80.1.0,Directed
0.0.4.68,1.80.1.0,Directed
0.0.4.69,1.48.1.0,Directed
0.0.4.69,1.48.1.0,Directed
0.0.4.7,1.246.0.0,Directed
0.0.4.7,1.246.0.0,Directed
0.0.4.70,1.36.1.0,Directed
0.0.4.70,1.36.1.0,Directed
0.0.4.71,1.74.1.0,Directed
0.0.4.71,1.74.1.0,Directed
0.0.4.72,1.202.0.0,Directed
0.0.4.72,1.202.0.0,Directed
0.0.4.73,1.220.0.0,Directed
0.0.4.73,1.220.0.0,Directed
0.0.4.74,1.204.0.0,Directed
0.0.4.74,1.204.0.0,Directed
0.0.4.75,1.18.1.0,Directed
0.0.4.75,1.18.1.0,Directed
0.0.4.76,1.238.0.0,Directed
0.0.4.76,1.238.0.0,Directed
0.0.4.77,1.37.1.0,Directed
0.0.4.77,1.37.1.0,Directed
0.0.4.78,1.36.1.0,Directed
0.0.4.78,1.36.1.0,Directed
0.0.4.79,1.58.1.0,Directed
0.0.4.79,1.58.1.0,Directed
0.0.4.8,1.8.1.0,Directed
0.0.4.8,1.8.1.0,Directed
0.0.4.80,1.201.0.0,Directed
0.0.4.80,1.201.0.0,Directed
0.0.4.81,1.39.1.0,Directed
0.0.4.81,1.39.1.0,Directed
0.0.4.82,1.203.0.0,Directed
0.0.4.82,1.203.0.0,Directed
0.0.4.83,1.42.1.0,Directed
0.0.4.83,1.42.1.0,Directed
0.0.4.84,1.77.1.0,Directed
0.0.4.84,1.77.1.0,Directed
0.0.4.85,1.20.1.0,Directed
0.0.4.85,1.20.1.0,Directed
0.0.4.86,1.239.0.0,Directed
0.0.4.86,1.239.0.0,Directed
0.0.4.87,1.77.1.0,Directed
0.0.4.87,1.77.1.0,Directed
0.0.4.88,1.40.1.0,Directed
0.0.4.88,1.40.1.0,Directed
0.0.4.89,1.59.1.0,Directed
0.0.4.89,1.59.1.0,Directed
0.0.4.9,1.210.0.0,Directed
0.0.4.9,1.210.0.0,Directed
0.0.4.90,1.21.1.0,Directed
0.0.4.90,1.21.1.0,Directed
0.0.4.91,1.222.0.0,Directed
0.0.4.91,1.222.0.0,Directed
0.0.4.92,1.205.0.0,Directed
0.0.4.92,1.205.0.0,Directed
0.0.4.93,1.60.1.0,Directed
0.0.4.93,1.60.1.0,Directed
0.0.4.94,1.41.1.0,Directed
0.0.4.94,1.41.1.0,Directed
0.0.4.95,1.38.1.0,Directed
0.0.4.95,1.38.1.0,Directed
0.0.4.96,1.22.1.0,Directed
0.0.4.96,1.22.1.0,Directed
0.0.4.97,1.223.0.0,Directed
0.0.4.97,1.223.0.0,Directed
0.0.4.98,1.241.0.0,Directed
0.0.4.98,1.241.0.0,Directed
0.0.4.99,1.4.1.0,Directed
0.0.4.99,1.4.1.0,Directed
0.0.42.174,1.207.50.253,Directed
0.0.44.195,1.168.25.0,Directed
0.0.44.195,1.168.25.0,Directed
0.0.47.94,1.232.0.0,Directed
0.0.48.21,1.87.182.67,Directed
0.0.5.0,1.66.1.0,Directed
0.0.5.0,1.66.1.0,Directed
0.0.5.1,1.215.0.0,Directed
0.0.5.1,1.215.0.0,Directed
